Ano,Região,Concelho,Freguesia,"Eleitores Registrados","Votos Nulos","Votos em Branco","Votos Válidos",Abstenção,PPD/PSD.CDS-PP.PPM,PS,CH,B.E.,IL,ADN,L,PAN,PCP-PEV,VP,E,JPP,R.I.R.,ND,PCTP/MRPP,MPT.A,NC,PTP,PPD/PSD.CDS-PP,PPM
2024,"Viana do Castelo",Valença,"União das freguesias de São Julião e Silva",566,5,4,371,195,129,74,123,10,8,7,2,1,5,1,1,0,0,1,0,0,0,0,0,0
2024,"Viana do Castelo",Valença,"São Pedro da Torre",1207,8,10,767,440,276,187,197,22,23,14,9,8,6,0,0,0,3,4,0,0,0,0,0,0
2024,"Viana do Castelo",Valença,"União das freguesias de Valença, Cristelo Covo e Arão",4583,29,44,2518,2065,695,662,753,72,85,36,37,60,32,3,0,0,2,6,0,2,0,0,0,0
2024,"Viana do Castelo",Valença,Verdoejo,546,4,5,375,171,79,165,67,6,12,4,9,5,12,1,0,0,3,3,0,0,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Afife,1431,5,23,988,443,289,317,139,44,31,16,28,18,66,1,0,0,6,4,0,1,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Alvarães,2560,17,26,1494,1066,543,384,310,44,46,22,29,26,14,1,2,0,11,18,0,1,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Amonde,244,3,3,168,76,31,45,63,8,1,3,0,1,7,0,0,0,2,1,0,0,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Anha,2260,23,42,1517,743,480,454,264,65,67,24,25,24,21,7,4,0,9,6,0,2,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Areosa,4248,31,59,2841,1407,749,917,445,165,131,35,80,53,150,6,2,0,4,7,0,7,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","União das freguesias de Barroselas e Carvoeiro",4660,41,60,3075,1585,1033,825,598,103,152,65,70,52,46,5,3,0,11,7,0,4,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","União das freguesias de Cardielos e Serreleis",2051,8,22,1531,520,553,461,265,62,42,21,25,24,24,5,1,0,14,4,0,0,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Carreço,1633,5,21,1145,488,364,336,164,69,46,13,54,20,45,1,1,0,4,2,0,0,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","Castelo do Neiva",3081,15,31,1564,1517,525,309,409,55,79,36,31,20,21,8,3,0,9,10,0,3,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Chafé,3433,21,47,1948,1485,512,471,504,103,99,23,40,46,44,3,5,0,14,10,0,6,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Darque,7209,47,62,4315,2894,997,1355,983,222,164,30,85,71,252,4,2,0,23,16,0,2,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","Freixieiro de Soutelo",435,2,6,298,137,76,78,91,19,12,3,0,4,4,0,0,0,2,1,0,0,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",3244,35,39,2110,1134,832,528,420,31,82,35,25,20,17,2,4,0,14,22,0,4,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Lanheses,1547,12,19,972,575,396,273,145,26,30,15,12,16,7,2,6,0,5,6,0,2,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","União das freguesias de Mazarefes e Vila Fria",2527,19,26,1675,852,466,558,294,82,69,23,38,22,54,5,3,0,9,6,0,1,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Montaria,515,4,3,315,200,95,102,76,6,5,3,3,3,7,1,0,0,2,3,0,2,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Mujães,1409,8,22,871,538,320,219,160,22,51,22,11,8,15,1,1,0,6,4,0,1,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","União das freguesias de Nogueira, Meixedo e Vilar de Murteda",1400,12,18,962,438,372,252,175,21,35,16,19,16,14,2,0,0,4,3,0,3,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Outeiro,1027,13,32,708,319,227,198,114,22,37,9,14,10,21,0,1,0,5,3,0,2,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo",Perre,2556,23,43,1882,674,526,609,283,90,96,20,58,24,85,2,4,0,9,6,0,4,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela",22395,153,242,15336,7059,4278,4894,2176,946,728,171,567,301,763,19,8,0,33,38,0,19,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","Santa Marta de Portuzelo",3657,31,54,2538,1119,798,817,392,105,106,33,71,40,61,1,4,0,11,11,0,3,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","São Romão de Neiva",1134,4,19,743,391,242,222,139,27,32,7,16,17,5,0,1,0,10,1,0,1,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","União das freguesias de Subportela, Deocriste e Portela Susã",2260,13,38,1531,729,553,370,316,44,67,36,22,25,10,2,6,0,12,15,0,2,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","União das freguesias de Torre e Vila Mou",1188,9,17,767,421,313,175,125,20,35,18,19,12,8,5,1,0,3,5,0,2,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","Vila de Punhe",2080,20,26,1340,740,447,422,236,41,44,25,28,14,20,2,3,0,5,6,0,1,0,0,0,0
2024,"Viana do Castelo","Viana do Castelo","Vila Franca",1647,17,27,1137,510,380,331,186,47,42,26,19,16,29,2,0,0,9,4,0,2,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira","União das freguesias de Campos e Vila Meã",1405,9,13,903,502,206,268,273,34,31,20,15,7,12,1,0,0,4,6,0,4,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira","União das freguesias de Candemil e Gondar",337,1,7,228,109,63,63,53,11,10,8,1,1,3,0,2,0,2,1,0,2,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira",Cornes,473,3,5,316,157,70,94,101,22,4,4,3,3,4,1,0,0,1,1,0,0,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira",Covas,564,2,4,355,209,105,105,90,8,8,10,6,6,5,0,1,0,0,4,0,1,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira",Gondarém,938,6,5,607,331,158,215,138,14,18,13,14,8,10,4,0,0,2,1,0,1,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira",Loivo,794,7,8,508,286,117,172,132,23,14,5,5,10,6,0,0,0,5,4,0,0,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira",Mentrestido,263,0,4,162,101,58,45,37,2,4,1,6,1,0,1,0,0,1,2,0,0,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira","União das freguesias de Reboreda e Nogueira",989,9,16,695,294,181,184,199,27,20,11,14,13,11,1,0,0,6,3,0,0,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira",Sapardos,351,1,7,253,98,79,63,76,4,4,7,2,4,1,0,0,0,3,1,0,1,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira",Sopo,535,4,12,311,224,104,101,62,7,5,2,2,4,1,1,0,0,2,3,0,1,0,0,0,0
2024,"Viana do Castelo","Vila Nova de Cerveira","União das freguesias de Vila Nova de Cerveira e Lovelhe",1730,13,25,1071,659,315,350,203,45,39,16,27,16,10,2,0,0,5,3,0,2,0,0,0,0
2024,"Vila Real",Alijó,Alijó,2423,16,14,1480,943,540,457,281,40,36,34,18,21,15,2,0,0,4,2,0,0,0,0,0,0
2024,"Vila Real",Alijó,"União das freguesias de Carlão e Amieiro",778,9,4,371,407,126,140,42,13,5,16,4,5,6,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Alijó,"União das freguesias de Castedo e Cotas",546,8,4,346,200,144,91,69,16,5,4,0,0,1,1,0,0,1,2,0,0,0,0,0,0
2024,"Vila Real",Alijó,Favaios,944,8,9,582,362,166,240,91,22,14,12,5,5,5,0,0,0,4,1,0,0,0,0,0,0
2024,"Vila Real",Alijó,Pegarinhos,491,3,3,218,273,89,75,26,6,0,3,1,0,10,1,1,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Alijó,Pinhão,572,4,12,353,219,101,121,64,10,9,8,9,3,12,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Alijó,"União das freguesias de Pópulo e Ribalonga",598,6,2,252,346,106,70,49,5,4,3,2,1,1,0,0,0,2,1,0,0,0,0,0,0
2024,"Vila Real",Alijó,"Sanfins do Douro",1292,8,7,805,487,299,269,156,16,11,20,4,6,5,1,1,0,2,0,0,0,0,0,0,0
2024,"Vila Real",Alijó,"Santa Eugénia",346,5,3,219,127,79,91,23,4,3,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Alijó,"São Mamede de Ribatua",617,6,7,367,250,117,145,43,5,7,10,4,10,9,0,1,0,2,1,0,0,0,0,0,0
2024,"Vila Real",Alijó,"União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",439,4,4,300,139,85,117,70,6,4,1,2,1,2,0,0,0,3,1,0,0,0,0,0,0
2024,"Vila Real",Alijó,"Vila Chã",489,8,3,272,217,94,75,67,7,4,5,2,1,0,0,0,0,4,2,0,0,0,0,0,0
2024,"Vila Real",Alijó,"Vilar de Maçada",883,8,1,483,400,192,139,99,7,5,13,8,5,3,1,1,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Alijó,"Vila Verde",609,6,4,332,277,173,70,49,4,10,11,0,1,1,1,0,0,0,2,0,0,0,0,0,0
2024,"Vila Real",Boticas,"Alturas do Barroso e Cerdedo",716,4,2,298,418,194,52,26,2,1,11,2,0,3,1,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Boticas,"Ardãos e Bobadela",844,9,2,331,513,165,64,62,4,3,12,1,3,3,0,0,0,0,3,0,0,0,0,0,0
2024,"Vila Real",Boticas,Beça,1149,27,5,696,453,484,99,51,6,3,10,4,0,5,1,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Boticas,"Boticas e Granja",1742,18,10,973,769,501,226,143,17,9,21,8,7,5,2,0,0,4,2,0,0,0,0,0,0
2024,"Vila Real",Boticas,"Codessoso, Curros e Fiães do Tâmega",430,7,2,213,217,155,23,21,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Boticas,"Covas do Barroso",306,1,2,158,148,93,25,11,2,3,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Boticas,Dornelas,489,3,3,160,329,49,70,14,2,1,3,2,3,8,0,0,0,2,0,0,0,0,0,0,0
2024,"Vila Real",Boticas,Pinho,578,3,2,242,336,114,58,48,2,2,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Boticas,Sapiãos,681,4,1,266,415,140,66,32,2,0,13,3,1,3,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Boticas,"Vilar e Viveiro",616,2,1,310,306,222,45,22,2,1,8,0,3,3,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Águas Frias",772,6,8,386,386,141,112,82,8,3,13,1,4,5,1,0,0,1,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,Anelhe,537,4,3,257,280,115,51,61,7,2,5,2,2,1,0,0,0,1,3,0,0,0,0,0,0
2024,"Vila Real",Chaves,Bustelo,558,5,13,304,254,121,71,68,5,4,6,6,3,1,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"União das freguesias de Calvão e Soutelinho da Raia",687,5,4,238,449,73,91,36,11,2,7,1,2,3,0,1,0,1,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Cimo de Vila da Castanheira",485,4,6,211,274,61,83,41,4,0,7,1,0,1,0,0,0,3,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,Curalha,509,4,4,267,242,106,70,56,5,6,6,2,1,6,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"União das freguesias das Eiras, São Julião de Montenegro e Cela",915,9,5,548,367,232,130,123,11,11,14,8,1,1,0,0,0,2,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,Ervededo,827,6,2,389,438,134,135,61,12,7,19,3,4,6,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,Faiões,839,13,9,510,329,132,189,121,8,6,10,9,2,9,1,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Lama de Arcos",389,6,8,206,183,78,71,22,0,4,6,5,1,1,1,0,0,1,2,0,0,0,0,0,0
2024,"Vila Real",Chaves,"União das freguesias de Loivos e Póvoa de Agrações",763,12,4,377,386,136,112,88,8,1,6,4,2,1,1,0,0,1,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"União das freguesias da Madalena e Samaiões",2896,22,16,1555,1341,563,459,304,31,29,40,21,25,32,1,1,0,3,8,0,0,0,0,0,0
2024,"Vila Real",Chaves,Mairos,310,1,1,154,156,76,41,13,7,2,4,2,2,2,0,0,0,2,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,Moreiras,270,1,1,141,129,75,23,25,4,1,6,2,1,0,1,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Nogueira da Montanha",660,5,2,291,369,172,50,37,5,1,10,0,2,4,0,1,0,0,2,0,0,0,0,0,0
2024,"Vila Real",Chaves,Oura,588,4,4,305,283,126,66,78,4,4,11,2,2,3,0,1,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Outeiro Seco",894,9,6,552,342,147,185,136,16,19,13,6,3,8,1,1,0,0,2,0,0,0,0,0,0
2024,"Vila Real",Chaves,Paradela,244,9,2,149,95,66,28,37,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Planalto de Monforte (União das freguesias de Oucidres e Bobadela)",351,1,2,163,188,67,45,34,1,1,6,2,1,2,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,Redondelo,581,5,2,281,300,71,106,76,4,1,7,4,1,1,2,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,Sanfins,287,2,1,109,178,61,17,14,3,1,4,0,0,2,1,1,0,0,2,0,0,0,0,0,0
2024,"Vila Real",Chaves,"União das freguesias de Santa Cruz/Trindade e Sanjurge",3714,30,27,2047,1667,686,561,494,39,54,62,27,24,25,4,1,0,5,8,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Santa Leocádia",342,1,0,153,189,72,33,33,2,3,4,0,2,0,2,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Santa Maria Maior",11796,81,99,6545,5251,2279,1937,1264,221,151,143,157,73,118,1,6,0,8,7,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Santo António de Monforte",470,4,7,262,208,80,101,48,3,6,5,3,1,3,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Santo Estêvão",627,5,0,294,333,101,87,74,1,2,10,5,2,2,0,0,0,2,3,0,0,0,0,0,0
2024,"Vila Real",Chaves,"São Pedro de Agostém",1511,11,13,760,751,260,214,182,15,13,25,9,5,10,0,0,0,3,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"São Vicente",268,2,2,119,149,53,34,19,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"União das freguesias de Soutelo e Seara Velha",629,5,8,330,299,164,72,46,7,3,12,6,1,4,1,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"União das freguesias de Travancas e Roriz",582,2,1,254,328,87,105,39,5,0,6,0,2,6,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,Tronco,289,1,0,113,176,46,37,22,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Vale de Anta",1543,8,12,1002,541,332,266,241,43,26,32,13,5,15,0,1,0,3,5,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)",1924,9,11,1013,911,365,329,204,20,13,25,8,9,14,0,0,0,3,3,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Vilar de Nantes",1890,9,18,1162,728,389,329,264,37,32,35,18,12,16,1,0,0,1,1,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Vilarelho da Raia",688,3,1,312,376,111,84,84,4,2,9,3,5,5,1,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Vilas Boas",228,0,2,104,124,47,15,30,1,2,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Vila Verde da Raia",897,11,9,482,415,188,127,94,13,10,13,1,5,6,1,0,0,4,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Vilela do Tâmega",409,19,6,235,174,79,51,47,4,13,9,3,2,1,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Chaves,"Vilela Seca",312,4,2,152,160,52,46,30,3,0,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real","Mesão Frio",Barqueiros,501,1,3,296,205,57,146,54,10,6,4,3,7,3,0,0,0,2,0,0,0,0,0,0,0
2024,"Vila Real","Mesão Frio",Cidadelhe,126,1,2,88,38,19,40,21,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2024,"Vila Real","Mesão Frio","Mesão Frio (Santo André)",1508,13,10,952,556,342,318,144,31,25,20,10,15,9,1,2,0,9,3,0,0,0,0,0,0
2024,"Vila Real","Mesão Frio",Oliveira,304,0,4,183,121,70,67,24,3,6,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0
2024,"Vila Real","Mesão Frio","Vila Marim",985,7,5,516,469,183,174,85,12,8,14,7,6,9,0,1,0,3,2,0,0,0,0,0,0
2024,"Vila Real","Mondim de Basto",Atei,1194,5,4,654,540,247,224,115,11,4,21,7,4,10,0,1,0,1,0,0,0,0,0,0,0
2024,"Vila Real","Mondim de Basto",Bilhó,583,2,3,296,287,160,58,44,4,2,9,4,3,5,0,0,0,2,0,0,0,0,0,0,0
2024,"Vila Real","Mondim de Basto","União das freguesias de Campanhó e Paradança",915,3,6,420,495,219,84,64,8,3,13,3,5,10,0,0,0,0,2,0,0,0,0,0,0
2024,"Vila Real","Mondim de Basto","União das freguesias de Ermelo e Pardelhas",570,1,0,241,329,103,71,47,3,1,8,2,1,3,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real","Mondim de Basto","São Cristóvão de Mondim de Basto",3091,11,14,1833,1258,775,522,259,54,39,46,32,24,36,7,2,0,4,8,0,0,0,0,0,0
2024,"Vila Real","Mondim de Basto","Vilar de Ferreiros",1162,5,1,631,531,297,160,103,14,9,21,5,4,6,1,0,0,2,3,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Cabril,531,3,4,318,213,96,124,48,14,12,10,1,2,1,0,1,0,1,1,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"União das freguesias de Cambeses do Rio, Donões e Mourilhe",582,2,1,167,415,60,65,29,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Cervos,384,0,1,145,239,75,27,30,0,2,4,0,0,4,1,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Chã,1089,4,8,372,717,153,109,67,7,2,11,2,3,3,0,1,0,1,1,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"Covelo do Gerês",163,1,0,93,70,42,33,12,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Ferral,349,0,2,192,157,62,87,23,6,3,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Gralhas,296,0,3,128,168,41,57,8,2,2,9,1,0,1,0,1,0,1,2,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"União das freguesias de Meixedo e Padornelos",501,4,3,163,338,61,56,25,3,0,5,2,0,2,0,0,0,0,2,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"União das freguesias de Montalegre e Padroso",2073,8,21,1086,987,462,363,119,31,11,26,21,5,11,2,0,0,4,2,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Morgade,288,1,2,132,156,64,35,22,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Negrões,224,1,0,95,129,21,59,6,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Outeiro,177,0,0,89,88,40,29,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"União das freguesias de Paradela, Contim e Fiães",502,3,3,174,328,66,65,19,10,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"Pitões das Junias",269,0,0,106,163,24,61,10,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Reigoso,227,1,0,91,136,39,33,7,3,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Salto,1519,5,9,841,678,332,312,122,10,9,17,9,4,8,0,2,0,1,1,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"Santo André",261,0,2,114,147,36,56,11,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Sarraquinhos,425,3,1,139,286,67,27,28,0,0,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"União das freguesias de Sezelhe e Covelães",389,1,4,168,221,70,61,19,1,2,3,4,1,1,0,0,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Solveira,264,1,0,83,181,40,33,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,Tourém,158,0,1,80,78,31,33,8,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"União das freguesias de Venda Nova e Pondras",449,3,0,227,222,90,82,33,7,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"União das freguesias de Viade de Baixo e Fervidelas",909,6,5,421,488,169,134,65,6,7,13,5,2,4,1,0,0,1,3,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"Vila da Ponte",249,0,0,124,125,58,54,7,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Montalegre,"União das freguesias de Vilar de Perdizes e Meixide",821,4,2,301,520,101,138,33,3,4,11,2,0,3,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Murça,Candedo,1033,7,4,532,501,193,186,104,7,5,8,2,4,7,2,0,0,2,1,0,0,0,0,0,0
2024,"Vila Real",Murça,"União das freguesias de Carva e Vilares",555,1,7,282,273,100,91,52,9,2,8,7,3,2,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Murça,Fiolhoso,633,4,1,238,395,111,63,38,4,4,9,1,0,1,0,0,0,0,2,0,0,0,0,0,0
2024,"Vila Real",Murça,Jou,681,7,2,315,366,127,116,45,1,1,10,3,0,0,1,0,0,0,2,0,0,0,0,0,0
2024,"Vila Real",Murça,Murça,1914,19,13,1189,725,519,284,223,28,35,38,9,5,8,2,2,0,2,2,0,0,0,0,0,0
2024,"Vila Real",Murça,"União das freguesias de Noura e Palheiros",962,7,10,543,419,230,137,110,6,4,16,1,5,9,0,2,0,3,3,0,0,0,0,0,0
2024,"Vila Real",Murça,"Valongo de Milhais",345,2,0,183,162,90,36,36,3,2,9,1,1,0,0,0,0,1,2,0,0,0,0,0,0
2024,"Vila Real","Peso da Régua",Fontelas,626,1,6,363,263,107,138,56,14,12,12,2,5,6,0,2,0,2,0,0,0,0,0,0,0
2024,"Vila Real","Peso da Régua","União das freguesias de Galafura e Covelinhas",918,2,3,424,494,162,96,111,5,12,23,1,0,5,0,1,0,1,2,0,0,0,0,0,0
2024,"Vila Real","Peso da Régua",Loureiro,918,7,6,463,455,150,187,59,16,3,14,3,6,9,1,0,0,1,1,0,0,0,0,0,0
2024,"Vila Real","Peso da Régua","União das freguesias de Moura Morta e Vinhós",802,5,3,370,432,158,99,74,7,2,12,2,3,1,0,1,0,2,1,0,0,0,0,0,0
2024,"Vila Real","Peso da Régua","União das freguesias de Peso da Régua e Godim",8556,47,64,5232,3324,1664,1869,889,168,151,96,82,47,126,6,6,0,10,7,0,0,0,0,0,0
2024,"Vila Real","Peso da Régua","União das freguesias de Poiares e Canelas",1293,10,12,623,670,214,204,133,7,11,18,3,2,8,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real","Peso da Régua",Sedielos,957,0,2,404,553,160,142,61,9,8,14,2,2,2,0,0,0,2,0,0,0,0,0,0,0
2024,"Vila Real","Peso da Régua","Vilarinho dos Freires",791,3,5,430,361,131,159,83,12,4,13,5,3,9,0,1,0,1,1,0,0,0,0,0,0
2024,"Vila Real","Ribeira de Pena",Alvadia,275,0,1,122,153,66,34,13,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real","Ribeira de Pena",Canedo,629,3,1,185,444,76,81,14,1,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real","Ribeira de Pena","União das freguesias de Cerva e Limões",2712,20,18,1382,1330,560,493,162,34,19,35,14,4,11,1,0,0,6,5,0,0,0,0,0,0
2024,"Vila Real","Ribeira de Pena","União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega",3597,18,6,1691,1906,735,629,187,30,18,22,13,5,15,2,0,0,2,9,0,0,0,0,0,0
2024,"Vila Real","Ribeira de Pena","Santa Marinha",922,3,4,357,565,100,191,32,9,1,9,5,2,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,Celeirós,197,4,5,132,65,36,46,23,2,5,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,"Covas do Douro",391,2,2,255,136,95,93,39,9,3,3,3,1,3,0,1,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,Gouvinhas,275,4,1,132,143,65,21,30,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,Paços,741,10,3,397,344,140,105,94,13,12,9,3,2,5,0,0,0,1,0,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,"Parada de Pinhão",299,2,1,190,109,84,59,22,4,4,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,"União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro",496,2,3,315,181,115,107,52,5,5,13,2,3,4,0,0,0,2,2,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,Sabrosa,1069,13,8,760,309,263,243,140,15,19,10,14,7,24,0,1,0,1,2,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,"São Lourenço de Ribapinhão",407,3,1,203,204,71,73,40,2,1,4,4,0,0,1,0,0,0,3,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,"União das freguesias de São Martinho de Antas e Paradela de Guiães",1121,8,13,620,501,190,224,111,8,13,21,14,5,9,1,2,0,0,1,0,0,0,0,0,0
2024,"Vila Real",Sabrosa,"Souto Maior",495,4,4,278,217,105,95,42,9,7,6,1,2,2,0,1,0,0,0,0,0,0,0,0,0
